ml_idx,name_cn,ml_seq,player_id,squad_index
12,MANCHESTER UNITED,12,110638,396
12,MANCHESTER UNITED,12,45023,397
12,MANCHESTER UNITED,12,35477,398
12,MANCHESTER UNITED,12,40571,399
12,MANCHESTER UNITED,12,109329,400
12,MANCHESTER UNITED,12,110555,401
12,MANCHESTER UNITED,12,47727,402
12,MANCHESTER UNITED,12,133548,403
12,MANCHESTER UNITED,12,40240,404
12,MANCHESTER UNITED,12,36766,405
12,MANCHESTER UNITED,12,107941,406
12,MANCHESTER UNITED,12,110947,407
12,MANCHESTER UNITED,12,126300,408
12,MANCHESTER UNITED,12,133677,409
12,MANCHESTER UNITED,12,47711,410
12,MANCHESTER UNITED,12,36949,411
12,MANCHESTER UNITED,12,101074,412
12,MANCHESTER UNITED,12,135348,413
12,MANCHESTER UNITED,12,42352,414
12,MANCHESTER UNITED,12,144221,415
12,MANCHESTER UNITED,12,134472,416
12,MANCHESTER UNITED,12,140260,417
12,MANCHESTER UNITED,12,143363,418
13,NEWCASTLE WB,13,107142,419
13,NEWCASTLE WB,13,41160,420
13,NEWCASTLE WB,13,109911,421
13,NEWCASTLE WB,13,63467,422
13,NEWCASTLE WB,13,59797,423
13,NEWCASTLE WB,13,40285,424
13,NEWCASTLE WB,13,42659,425
13,NEWCASTLE WB,13,117917,426
13,NEWCASTLE WB,13,103424,427
13,NEWCASTLE WB,13,60550,428
13,NEWCASTLE WB,13,106636,429
13,NEWCASTLE WB,13,125711,430
13,NEWCASTLE WB,13,38790,431
13,NEWCASTLE WB,13,59486,432
13,NEWCASTLE WB,13,47262,433
13,NEWCASTLE WB,13,118225,434
13,NEWCASTLE WB,13,132513,435
13,NEWCASTLE WB,13,101102,436
13,NEWCASTLE WB,13,126677,437
13,NEWCASTLE WB,13,44855,438
13,NEWCASTLE WB,13,35173,439
13,NEWCASTLE WB,13,59786,440
13,NEWCASTLE WB,13,102692,441
13,NEWCASTLE WB,13,100527,442
13,NEWCASTLE WB,13,140257,443
13,NEWCASTLE WB,13,100530,444
13,NEWCASTLE WB,13,100534,445
13,NEWCASTLE WB,13,132514,446
13,NEWCASTLE WB,13,101784,447
13,NEWCASTLE WB,13,37005,448
13,NEWCASTLE WB,13,140816,449
14,SHEFFIELD RB,14,115228,450
14,SHEFFIELD RB,14,47375,451
14,SHEFFIELD RB,14,38780,452
14,SHEFFIELD RB,14,44721,453
14,SHEFFIELD RB,14,111221,454
14,SHEFFIELD RB,14,45439,455
14,SHEFFIELD RB,14,59965,456
14,SHEFFIELD RB,14,115231,457
14,SHEFFIELD RB,14,100407,458
14,SHEFFIELD RB,14,101216,459
14,SHEFFIELD RB,14,144548,460
14,SHEFFIELD RB,14,121428,461
14,SHEFFIELD RB,14,34657,462
14,SHEFFIELD RB,14,126554,463
14,SHEFFIELD RB,14,140178,464
14,SHEFFIELD RB,14,122706,465
14,SHEFFIELD RB,14,101111,466
14,SHEFFIELD RB,14,60519,467
14,SHEFFIELD RB,14,116066,468
14,SHEFFIELD RB,14,140180,469
14,SHEFFIELD RB,14,108243,470
14,SHEFFIELD RB,14,114182,471
14,SHEFFIELD RB,14,116403,472
14,SHEFFIELD RB,14,60527,473
14,SHEFFIELD RB,14,103663,474
14,SHEFFIELD RB,14,118657,475
14,SHEFFIELD RB,14,37286,476
14,SHEFFIELD RB,14,143307,477
14,SHEFFIELD RB,14,142846,478
14,SHEFFIELD RB,14,36895,479
14,SHEFFIELD RB,14,107710,480
14,SHEFFIELD RB,14,140181,481
15,SOUTHAMPTON RW,15,47016,482
15,SOUTHAMPTON RW,15,46538,483
15,SOUTHAMPTON RW,15,112433,484
15,SOUTHAMPTON RW,15,112012,485
15,SOUTHAMPTON RW,15,126820,486
15,SOUTHAMPTON RW,15,46536,487
15,SOUTHAMPTON RW,15,116139,488
15,SOUTHAMPTON RW,15,16800,489
15,SOUTHAMPTON RW,15,43154,490
15,SOUTHAMPTON RW,15,114147,491
15,SOUTHAMPTON RW,15,101356,492
15,SOUTHAMPTON RW,15,36768,493
15,SOUTHAMPTON RW,15,117709,494
15,SOUTHAMPTON RW,15,127696,495
15,SOUTHAMPTON RW,15,45127,496
15,SOUTHAMPTON RW,15,124273,497
15,SOUTHAMPTON RW,15,138157,498
15,SOUTHAMPTON RW,15,33700,499
15,SOUTHAMPTON RW,15,138082,500
15,SOUTHAMPTON RW,15,119515,501
15,SOUTHAMPTON RW,15,138417,502
15,SOUTHAMPTON RW,15,121251,503
15,SOUTHAMPTON RW,15,133109,504
15,SOUTHAMPTON RW,15,114567,505
15,SOUTHAMPTON RW,15,142764,506
15,SOUTHAMPTON RW,15,42871,507
15,SOUTHAMPTON RW,15,132813,508
15,SOUTHAMPTON RW,15,142412,509
15,SOUTHAMPTON RW,15,142765,510
15,SOUTHAMPTON RW,15,142873,511
16,TOTTENHAM WB,16,8574,512
16,TOTTENHAM WB,16,38796,513
16,TOTTENHAM WB,16,47431,514
16,TOTTENHAM WB,16,126596,515
16,TOTTENHAM WB,16,112523,516
16,TOTTENHAM WB,16,108751,517
16,TOTTENHAM WB,16,59547,518
16,TOTTENHAM WB,16,35496,519
16,TOTTENHAM WB,16,43063,520
16,TOTTENHAM WB,16,106593,521
16,TOTTENHAM WB,16,47287,522
16,TOTTENHAM WB,16,34827,523
16,TOTTENHAM WB,16,104612,524
16,TOTTENHAM WB,16,110946,525
16,TOTTENHAM WB,16,43166,526
16,TOTTENHAM WB,16,45134,527
16,TOTTENHAM WB,16,107691,528
16,TOTTENHAM WB,16,37035,529
16,TOTTENHAM WB,16,114053,530
16,TOTTENHAM WB,16,40716,531
16,TOTTENHAM WB,16,42898,532
16,TOTTENHAM WB,16,104735,533
16,TOTTENHAM WB,16,126149,534
16,TOTTENHAM WB,16,114565,535
16,TOTTENHAM WB,16,40989,536
16,TOTTENHAM WB,16,143404,537
16,TOTTENHAM WB,16,135069,538
16,TOTTENHAM WB,16,126597,539
16,TOTTENHAM WB,16,140042,540
16,TOTTENHAM WB,16,143574,541
16,TOTTENHAM WB,16,143575,542
16,TOTTENHAM WB,16,140043,543
17,WEST BROMWICH WB,17,106425,544
17,WEST BROMWICH WB,17,104682,545
17,WEST BROMWICH WB,17,40259,546
17,WEST BROMWICH WB,17,104865,547
17,WEST BROMWICH WB,17,59780,548
17,WEST BROMWICH WB,17,131728,549
17,WEST BROMWICH WB,17,116229,550
17,WEST BROMWICH WB,17,42916,551
17,WEST BROMWICH WB,17,108955,552
17,WEST BROMWICH WB,17,108865,553
17,WEST BROMWICH WB,17,46511,554
17,WEST BROMWICH WB,17,45151,555
17,WEST BROMWICH WB,17,36396,556
17,WEST BROMWICH WB,17,117999,557
17,WEST BROMWICH WB,17,102151,558
17,WEST BROMWICH WB,17,104720,559
17,WEST BROMWICH WB,17,144624,560
17,WEST BROMWICH WB,17,42457,561
17,WEST BROMWICH WB,17,44355,562
17,WEST BROMWICH WB,17,44328,563
17,WEST BROMWICH WB,17,60832,564
17,WEST BROMWICH WB,17,61081,565
17,WEST BROMWICH WB,17,104729,566
17,WEST BROMWICH WB,17,101316,567
17,WEST BROMWICH WB,17,144623,568
17,WEST BROMWICH WB,17,38081,569
17,WEST BROMWICH WB,17,142411,570
17,WEST BROMWICH WB,17,44684,571
17,WEST BROMWICH WB,17,110404,572
17,WEST BROMWICH WB,17,119830,573
17,WEST BROMWICH WB,17,134795,574
17,WEST BROMWICH WB,17,142289,575
18,WEST HAM RB,18,34437,576
18,WEST HAM RB,18,45278,577
18,WEST HAM RB,18,34974,578
18,WEST HAM RB,18,126345,579
18,WEST HAM RB,18,100399,580
18,WEST HAM RB,18,118021,581
18,WEST HAM RB,18,108959,582
18,WEST HAM RB,18,114186,583
18,WEST HAM RB,18,110439,584
18,WEST HAM RB,18,61181,585
18,WEST HAM RB,18,101192,586
18,WEST HAM RB,18,101265,587
18,WEST HAM RB,18,61568,588
18,WEST HAM RB,18,110645,589
18,WEST HAM RB,18,101306,590
18,WEST HAM RB,18,119826,591
18,WEST HAM RB,18,60451,592
18,WEST HAM RB,18,127100,593
18,WEST HAM RB,18,32234,594
18,WEST HAM RB,18,38261,595
18,WEST HAM RB,18,61043,596
18,WEST HAM RB,18,42697,597
18,WEST HAM RB,18,142734,598
18,WEST HAM RB,18,106586,599
18,WEST HAM RB,18,118581,600
18,WEST HAM RB,18,131015,601
18,WEST HAM RB,18,142733,602
18,WEST HAM RB,18,140569,603
18,WEST HAM RB,18,140716,604
18,WEST HAM RB,18,116430,605
18,WEST HAM RB,18,116355,17617
19,WOLVERHAMPTON YB,19,34868,606
19,WOLVERHAMPTON YB,19,45270,607
19,WOLVERHAMPTON YB,19,102395,608
19,WOLVERHAMPTON YB,19,127770,609
19,WOLVERHAMPTON YB,19,108696,610
19,WOLVERHAMPTON YB,19,9138,611
19,WOLVERHAMPTON YB,19,59802,612
19,WOLVERHAMPTON YB,19,61050,613
19,WOLVERHAMPTON YB,19,114935,614
19,WOLVERHAMPTON YB,19,135067,615
19,WOLVERHAMPTON YB,19,132974,616
19,WOLVERHAMPTON YB,19,32386,617
19,WOLVERHAMPTON YB,19,44654,618
19,WOLVERHAMPTON YB,19,127649,619
19,WOLVERHAMPTON YB,19,133732,620
19,WOLVERHAMPTON YB,19,45351,621
19,WOLVERHAMPTON YB,19,123232,622
19,WOLVERHAMPTON YB,19,104204,623
19,WOLVERHAMPTON YB,19,132601,624
19,WOLVERHAMPTON YB,19,107717,625
19,WOLVERHAMPTON YB,19,45962,626
19,WOLVERHAMPTON YB,19,57330,627
19,WOLVERHAMPTON YB,19,142281,628
19,WOLVERHAMPTON YB,19,133092,629
19,WOLVERHAMPTON YB,19,132599,630
19,WOLVERHAMPTON YB,19,142761,631
19,WOLVERHAMPTON YB,19,47405,632
19,WOLVERHAMPTON YB,19,143136,633
19,WOLVERHAMPTON YB,19,134492,634
19,WOLVERHAMPTON YB,19,132604,635
19,WOLVERHAMPTON YB,19,117087,636
20,ATALANTA,20,103300,637
20,ATALANTA,20,111280,638
20,ATALANTA,20,47128,639
20,ATALANTA,20,110650,640
20,ATALANTA,20,46866,641
20,ATALANTA,20,111138,642
20,ATALANTA,20,101221,643
20,ATALANTA,20,101725,644
20,ATALANTA,20,107498,645
20,ATALANTA,20,107800,646
20,ATALANTA,20,60060,647
20,ATALANTA,20,60466,648
20,ATALANTA,20,115038,649
20,ATALANTA,20,60663,650
20,ATALANTA,20,103411,651
20,ATALANTA,20,135345,652
20,ATALANTA,20,119695,653
20,ATALANTA,20,140703,654
20,ATALANTA,20,61720,655
20,ATALANTA,20,109252,656
20,ATALANTA,20,42888,657
20,ATALANTA,20,44636,658
20,ATALANTA,20,114558,659
20,ATALANTA,20,109144,660
20,ATALANTA,20,139876,661
20,ATALANTA,20,141492,662
20,ATALANTA,20,143157,663
20,ATALANTA,20,141688,664
20,ATALANTA,20,139877,665
20,ATALANTA,20,141861,666
20,ATALANTA,20,112079,667
21,BENEVENTO,21,100473,668
21,BENEVENTO,21,42647,669
21,BENEVENTO,21,102761,670
21,BENEVENTO,21,111175,671
21,BENEVENTO,21,100289,672
21,BENEVENTO,21,59474,673
21,BENEVENTO,21,36361,674
21,BENEVENTO,21,103303,675
21,BENEVENTO,21,47557,676
21,BENEVENTO,21,45057,677
21,BENEVENTO,21,106676,678
21,BENEVENTO,21,100134,679
21,BENEVENTO,21,140717,680
21,BENEVENTO,21,106683,681
21,BENEVENTO,21,131814,682
21,BENEVENTO,21,37136,683
21,BENEVENTO,21,47152,684
21,BENEVENTO,21,107782,685
21,BENEVENTO,21,123066,686
21,BENEVENTO,21,135490,687
21,BENEVENTO,21,59999,688
21,BENEVENTO,21,126234,689
21,BENEVENTO,21,131815,690
21,BENEVENTO,21,106677,691
21,BENEVENTO,21,63452,692
21,BENEVENTO,21,130009,693
21,BENEVENTO,21,123805,694
21,BENEVENTO,21,63322,695
21,BENEVENTO,21,140718,696
21,BENEVENTO,21,37147,697
21,BENEVENTO,21,62007,698
22,BOLOGNA,22,114480,699
22,BOLOGNA,22,45061,700
22,BOLOGNA,22,45090,701
22,BOLOGNA,22,121813,702
22,BOLOGNA,22,47093,703
22,BOLOGNA,22,113711,704
22,BOLOGNA,22,117459,705
22,BOLOGNA,22,40524,706
22,BOLOGNA,22,120303,707
22,BOLOGNA,22,111484,708
22,BOLOGNA,22,30113,709
22,BOLOGNA,22,60502,710
22,BOLOGNA,22,130326,711
22,BOLOGNA,22,144526,712
22,BOLOGNA,22,33075,713
22,BOLOGNA,22,47006,714
22,BOLOGNA,22,37159,715
22,BOLOGNA,22,133681,716
22,BOLOGNA,22,100485,717
22,BOLOGNA,22,114766,718
22,BOLOGNA,22,144527,719
22,BOLOGNA,22,120411,720
22,BOLOGNA,22,45051,721
22,BOLOGNA,22,42649,722
22,BOLOGNA,22,133140,723
22,BOLOGNA,22,141498,724
22,BOLOGNA,22,141497,725
22,BOLOGNA,22,127597,726
22,BOLOGNA,22,143457,727
22,BOLOGNA,22,39699,728
22,BOLOGNA,22,115535,729
22,BOLOGNA,22,135931,730
22,BOLOGNA,22,141500,731
22,BOLOGNA,22,126866,732
22,BOLOGNA,22,42919,733
22,BOLOGNA,22,132398,734
22,BOLOGNA,22,141129,735
22,BOLOGNA,22,141499,736
23,CAGLIARI,23,102299,737
23,CAGLIARI,23,34475,738
23,CAGLIARI,23,100325,739
23,CAGLIARI,23,134862,740
23,CAGLIARI,23,109941,741
