team_id,player_id
18,111231
19,40937
19,42647
19,58594
19,117709
19,134422
19,143771
19,47680
19,142353
19,47374
19,128310
19,40002
19,34437
19,60502
19,118167
19,140315
19,143772
19,59706
19,40936
19,44659
19,59709
19,139707
19,143773
19,59715
19,123147
19,123151
20,107142
20,101012
20,111174
20,39730
20,37850
20,39324
20,107541
20,144756
20,57031
20,33799
20,101883
20,59912
20,107934
20,118614
20,126110
20,107926
20,116254
20,107224
20,142110
20,135076
20,40284
20,107821
20,57032
20,100219
20,107335
20,135410
21,108906
21,41124
21,40742
21,58632
21,116356
21,101378
21,123131
21,117766
21,102526
21,142155
21,116355
21,58633
21,136776
21,110530
21,111061
21,136775
21,58634
21,116357
21,58636
21,112377
21,116354
21,112378
21,142078
21,130357
21,40740
21,34813
22,38784
22,116649
22,123307
22,142782
22,63453
22,105021
22,110657
22,128479
22,112308
22,114078
22,39976
22,37271
22,105028
22,105020
22,117882
22,59710
22,143431
22,144805
22,107236
22,140243
22,145681
22,38412
22,130318
22,145804
22,130317
22,145805
23,44104
23,130235
23,116397
23,104159
23,121193
23,43206
23,125394
23,42888
23,104168
23,132349
23,110839
23,40520
23,143824
23,123210
23,123211
23,112096
23,143825
23,39230
23,42654
23,112098
23,107412
23,37436
23,107209
24,113596
24,38346
24,43540
24,40856
24,132192
24,34098
24,43135
24,38439
24,110903
24,104749
24,60851
24,105080
24,110010
24,125039
24,136884
24,132547
24,38345
24,47396
24,61720
24,118494
24,133263
24,100412
24,60565
24,145777
24,126768
24,110303
26,44048
26,46554
26,136765
26,107945
26,123359
26,116055
26,46694
26,57025
26,38697
26,109447
26,63331
26,42364
26,143820
26,104021
26,123360
26,109438
26,130354
26,123361
26,113792
26,117396
26,118398
26,7889
26,104685
27,102786
27,130326
27,112391
27,105014
27,37829
27,107329
27,116102
27,112395
27,143913
27,107551
27,100457
27,143909
27,118276
27,130081
27,46351
27,123191
27,102626
27,143911
27,116101
27,143790
27,143914
27,143791
27,143915
28,111172
28,36358
28,40097
28,107325
28,128309
28,59646
28,44264
28,118101
28,105056
28,59657
28,128022
28,117476
28,118304
28,43046
28,117474
28,43266
28,108225
28,59813
28,42611
28,46599
28,127662
28,117483
28,117876
29,121088
29,126807
29,112084
29,123160
29,133239
29,59548
29,58617
29,121006
29,116230
29,101097
29,34862
29,37225
29,123592
29,124270
29,126995
29,116229
29,123745
29,124824
29,125830
29,121095
29,107854
29,124257
29,143434
29,124385
29,121086
29,140230
30,45365
30,136098
30,116375
30,112078
30,118347
30,42602
30,118255
30,113340
30,38261
30,107498
30,110431
30,34431
30,128788
30,42605
30,121954
30,114668
30,59741
30,105073
30,45954
30,102711
30,106778
30,116674
30,110837
30,106776
30,140862
30,124029
31,122128
31,126405
31,122066
31,116365
31,43784
31,117834
31,107338
31,105053
31,112062
31,107800
31,36256
31,39538
31,126176
31,61674
31,126394
31,61426
31,30199
31,116364
31,125779
31,63907
31,60423
31,47631
31,123493
31,134940
31,133553
31,122261
32,57133
32,102045
32,100624
32,119889
32,113960
32,102395
32,35189
32,47002
32,100904
32,114191
32,114238
32,102339
32,136824
32,63266
32,114013
32,9169
32,42624
32,45179
32,40632
32,36967
32,38563
32,41889
32,57267
33,309480
33,376153
33,374262
33,392544
33,367056
33,369857
33,366924
33,392542
33,368896
33,308070
33,308625
33,308069
33,319301
33,303753
33,364216
33,378357
33,369441
33,378239
33,363084
33,374260
33,377341
33,385507
33,369550
34,107227
34,130382
34,47005
34,37707
34,107243
34,123186
34,101849
34,57123
34,107612
34,116276
34,47220
34,45893
34,123185
34,103170
34,130383
34,6864
34,112384
34,114464
34,104886
34,122658
34,115092
34,102533
34,136830
35,323863
35,322621
35,307535
35,373312
35,371071
35,294424
35,377105
35,368554
35,389202
35,368917
35,389039
35,374408
35,380874
35,366826
35,371518
35,392592
35,375389
35,374427
35,379504
35,379891
35,305075
35,300831
35,370853
36,104804
36,107983
36,116349
36,116347
36,104876
36,118211
36,108402
36,116350
36,112417
36,42245
36,102695
36,3200
36,102424
36,38235
36,130334
36,44637
36,33817
36,41136
36,38806
36,102638
36,63739
36,42246
36,47427
37,364173
37,367050
37,364176
37,392373
37,385308
37,379792
37,304190
37,364180
37,378537
37,385313
37,376159
37,367044
37,369958
37,364174
37,370110
37,364177
37,385309
37,306977
37,322066
37,385310
37,369457
37,308222
37,373289
38,309339
38,302269
38,364901
38,300882
38,366557
38,378572
38,374196
38,304719
38,319448
38,322707
38,306745
38,303138
38,375585
38,305218
38,321980
38,378510
38,322767
38,379871
38,369840
38,376345
38,383476
38,364838
38,371404
39,385446
39,392454
39,323836
39,323837
39,371075
39,296010
39,309868
39,379757
39,378465
39,374248
39,367152
39,369424
39,392452
39,305756
39,378469
39,394297
39,398979
39,398978
39,367105
39,369948
39,392457
39,300066
39,399040
40,296246
40,307868
40,299581
40,302773
40,378261
40,380894
40,322139
40,302809
40,374478
40,304865
40,319474
40,303458
40,305823
40,305824
40,369898
40,381025
40,374479
40,381062
40,392400
40,380909
40,381039
40,374481
40,298700
41,367143
41,296782
41,362732
41,319472
41,374471
41,399041
41,398986
41,374475
41,377262
41,371085
41,378393
41,319470
41,385458
41,378388
41,321000
41,385465
41,385461
41,369480
41,385463
41,385467
41,385470
41,385468
41,392398
42,39777
42,46577
42,61688
42,47655
42,130478
42,112434
42,107231
42,39773
42,119569
42,44407
42,107732
42,42369
42,130476
42,43625
42,126583
42,43626
42,136875
42,37907
42,107946
42,130483
42,63911
42,120548
42,135913
43,61691
43,130241
43,33431
43,116339
43,112310
43,136838
43,107762
43,112313
43,126173
43,136840
43,107614
43,130239
43,136839
43,107795
43,136837
43,37909
43,130244
43,130248
43,61694
43,117600
43,46787
43,114610
43,136841
44,36703
44,61468
44,104612
44,44857
44,109607
44,47784
44,109629
44,40631
44,119907
44,44636
44,60060
44,47988
44,108893
44,60551
44,119922
44,45677
44,104540
44,109947
44,120033
44,45685
44,41581
44,31044
44,111355
45,46815
45,45993
45,39173
45,43989
45,43985
45,63607
45,106614
45,111804
45,42641
45,61451
45,110866
45,63560
45,108824
45,32586
45,46240
45,114523
45,31052
45,45641
45,7312
45,38297
45,114333
45,106609
45,113247
46,44023
46,59949
46,106339
46,39798
46,110223
46,102915
46,46570
46,42033
46,44030
46,109772
46,8823
46,61577
46,109869
46,105033
46,110130
46,43387
46,48134
46,45780
46,109725
46,61583
46,102019
46,103781
46,41260
47,9567
47,39699
47,61012
47,37337
47,63426
47,59179
47,36714
47,41451
47,106838
47,38906
47,41425
47,47959
47,102214
47,59356
47,60571
47,59407
47,59265
47,59196
47,60817
47,101509
47,36718
47,43686
47,59188
48,43698
48,45756
48,61475
48,42125
48,109743
48,103038
48,123146
48,43668
48,48009
48,103424
48,112170
48,41180
48,43806
48,61568
48,104564
48,128028
48,42091
48,63297
48,106320
48,108055
48,44987
48,65142
48,61164
49,36727
49,58839
49,34475
49,36888
49,135400
49,105297
49,108129
49,113911
49,61525
49,34881
49,35477
49,39804
49,43001
49,41153
49,44953
49,45807
49,45823
49,104594
49,60000
49,47909
49,37304
49,61393
49,109846
50,41555
50,45071
50,40725
50,60201
50,103317
50,104324
50,60241
50,108751
50,7511
50,37106
50,108657
50,45674
50,60238
50,119139
50,122697
50,41596
50,45356
50,40919
50,110608
50,45255
50,47179
50,33702
50,60143
51,305524
51,323773
51,327278
51,305111
51,365659
51,323754
51,323762
51,366687
51,304316
51,366186
51,304317
51,323756
51,385281
51,307852
51,385283
51,385284
51,370751
51,388522
51,306905
51,394717
51,304328
51,304902
51,378365
52,15217
52,121813
52,15433
52,15808
52,15814
52,16453
52,16346
52,105985
52,16851
52,16800
52,39020
52,2489
52,63746
52,16823
52,61322
52,115659
52,61325
52,16474
52,121864
52,121860
52,38956
52,16577
52,63759
53,43063
53,54070
53,126425
53,320708
53,106020
53,130335
53,1073782323
53,1073853374
53,1073865217
53,1073857269
53,1073758321
53,1073877693
53,320586
53,278945
53,392482
53,1073864290
53,1073871604
53,1073853405
53,380088
53,1073806762
53,1073857257
54,102698
54,46010
54,58629
54,111255
54,64793
54,64795
54,381345
54,102372
54,58445
54,58464
54,64797
54,112375
54,33555
54,119302
54,101785
54,40805
54,105894
54,111625
54,127371
54,63874
54,60523
54,105872
54,102701
54,10413
54,58455
54,102585
54,105877
54,36612
54,105898
55,323843
55,377819
55,367079
55,367082
55,374482
55,319185
55,368101
55,295185
55,397822
55,368094
55,323846
55,373638
55,392603
55,377821
55,367080
55,301915
55,321219
55,377817
55,321733
55,367081
55,385502
55,373659
55,382986
56,319236
56,392563
56,373845
56,327051
56,321056
56,398924
56,327050
56,308215
56,391871
56,319239
56,398925
56,322021
56,391836
56,321250
56,365406
56,368209
56,368212
56,368234
56,384578
56,321241
56,319238
56,319241
56,321252
57,58503
57,58501
57,34140
57,112352
57,104931
57,61715
57,64750
57,47712
57,57393
57,16245
57,61716
57,34630
57,57394
57,61714
57,116315
57,111744
57,108903
57,47417
57,64734
57,118049
57,121524
57,108263
57,45363
59,136821
59,129244
59,126903
59,136822
59,136818
59,141677
59,129252
59,141678
59,113636
59,130300
59,126305
59,116950
59,129251
59,129247
59,129253
59,141681
59,129248
59,130298
59,104742
59,132504
59,129242
59,130301
59,141680
100,40571
100,104647
100,109123
100,114876
100,47070
100,116605
100,45023
100,60512
100,126300
100,110638
100,35477
100,111450
100,109329
100,110555
100,47727
100,133548
100,40240
100,57433
100,36766
100,107941
100,110947
100,133677
100,47711
100,36949
100,101074
100,135348
100,42352
100,144221
100,134467
100,134472
100,145619
100,140260
100,143363
101,45144
101,109571
101,111207
101,47288
101,112069
101,101615
101,42424
101,107716
101,126164
101,103404
101,40323
101,58503
101,35207
101,106893
101,42535
101,100510
101,101849
101,104710
101,127544
101,38297
101,132518
101,40507
101,117916
101,120432
101,140814
101,143923
101,144222
101,130362
101,144098
101,138133
101,141692
101,141693
101,117940
101,127545
101,133551
102,113441
102,39173
102,126046
102,104677
102,35876
102,110079
102,59458
102,43135
102,118096
102,112104
102,116652
102,47242
102,45076
102,103845
102,43157
102,59993
102,101334
102,132387
102,114506
102,47002
102,120309
102,38627
102,113066
102,3272
102,127608
102,132938
102,144578
102,138451
102,133549
103,63474
103,126078
103,140768
103,113405
103,101028
103,63607
103,41126
103,36288
103,57123
103,57304
103,105029
103,47250
103,41135
103,44840
103,104337
103,124270
103,4882
103,40295
103,45126
103,100871
103,40422
103,108233
103,47788
103,114022
103,143600
103,143601
103,143901
103,106429
103,133743
103,133744
103,108225
103,132382
103,133589
103,123225
103,135549
103,145589
103,113409
104,34002
104,106413
104,42290
104,38362
104,110356
104,101761
104,118057
104,110644
104,121962
104,36876
104,42538
104,126390
104,123446
104,134522
104,127380
104,101668
104,126421
104,141507
104,109129
104,107345
104,128343
104,132152
104,101113
104,126865
104,61056
104,134043
104,140570
104,144549
104,142259
104,47680
104,126422
104,124295
104,126785
104,142345
105,34437
105,45278
105,34974
105,126345
105,100399
105,118021
105,108959
105,114186
105,110439
105,61181
105,101192
105,101265
105,61568
105,110645
105,101306
105,119826
105,60451
105,32234
105,38261
105,61043
105,116430
105,42697
105,142734
105,106586
105,118581
105,131015
105,137715
105,142733
105,140569
105,140716
105,127100
106,107142
106,41160
106,109911
106,63467
106,59797
106,40285
106,42659
106,117917
106,126677
106,103424
106,60550
106,100527
106,38790
106,59486
106,100530
106,118225
106,100534
106,101102
106,44855
106,101784
106,59786
106,102692
106,106636
106,125711
106,140257
106,131285
106,47262
106,132513
106,132514
106,37005
106,140816
106,35173
107,101076
107,107635
107,100400
107,110794
107,103886
107,112070
107,102387
107,101115
107,60922
107,103398
107,118042
107,101355
107,46978
107,37707
107,44565
107,116211
107,59842
107,143418
107,44702
107,128694
107,143749
107,111277
107,113247
107,44504
107,142417
107,142421
107,142433
107,114029
107,138599
107,142422
107,142423
107,142429
107,142432
107,142420
107,142425
107,142426
107,107612
107,142434
107,142430
107,142431
107,1966106
107,262149
107,458770
107,655379
107,1376271
107,65547
107,1769494
107,393219
107,3932185
107,2686996
107,2555956
107,786441
107,2883607
107,131112
107,2162750
107,2228248
107,2818086
107,2031645
107,2752529
107,2424867
108,43202
108,108662
108,132544
108,126426
108,132153
108,121314
108,38568
108,138298
108,126673
108,42316
108,110626
108,61672
108,8639
108,45330
108,104418
108,42892
108,40425
108,37422
108,42641
108,133157
108,7511
108,133215
108,60622
108,116578
108,138292
108,132535
108,114661
108,121985
108,122908
108,138300
109,44383
109,113525
109,43076
109,112940
109,132892
109,42669
109,113911
109,34098
109,103420
109,117047
109,8944
109,123124
109,7329
109,42874
109,57353
109,34908
109,107889
109,36770
109,42556
109,103408
109,118977
109,36998
109,111343
109,131379
109,138545
109,141001
109,128133
109,140837
109,141417
109,142849
109,131387
109,140573
109,141615
109,118968
110,38635
110,127293
110,58691
110,107985
110,112015
110,125761
110,127543
110,110958
110,126425
110,107674
110,109846
110,61146
110,38843
110,128434
110,38338
110,63585
110,61058
110,128258
110,140332
110,60423
110,126274
110,30323
110,112993
110,106954
110,116755
110,110607
110,135934
110,141932
110,138543
110,107712
110,134030
110,109253
111,400963
111,400964
111,400965
111,400966
111,400967
111,400968
111,400969
111,400970
111,400971
111,400972
111,400973
111,400974
111,400975
111,400976
111,400977
111,400978
111,400979
111,400980
111,400981
111,400982
111,400983
111,400984
111,400985
112,42821
112,61012
112,46498
112,127206
112,119782
112,126720
112,107639
112,113969
112,112062
112,61683
112,42296
112,33876
112,109579
112,104391
112,114641
112,128513
112,7959
112,109386
112,140016
112,121332
112,118687
112,38051
112,114913
112,134421
112,140015
112,126566
112,140018
112,144570
113,37026
113,44609
113,122697
113,125039
113,116691
113,114880
113,113929
113,60548
113,34611
113,58653
113,47814
113,7781
113,126707
113,139696
113,15808
113,15814
113,104277
113,108966
113,139701
113,46487
113,128984
113,57205
113,143339
113,133093
113,133435
113,140089
113,139697
113,119862
113,139700
113,143247
113,127548
113,130015
113,139699
113,144698
113,100940
113,143138
113,139698
114,39777
114,45993
114,103206
114,126284
114,61142
114,43015
114,40456
114,47244
114,37106
114,40352
114,110718
114,104105
114,113284
114,47011
114,44946
114,122011
114,45356
114,42575
114,46003
114,45946
114,43262
114,46637
114,114624
114,100894
114,141422
114,143321
114,143672
114,138481
114,57207
114,139796
114,140588
114,137000
114,138482
114,139797
114,144090
114,139798
115,8662
115,40340
115,109546
115,127314
115,60437
115,46950
115,142282
115,119878
115,126710
115,106020
115,47576
115,118149
115,42304
115,145629
115,101455
115,60847
115,143548
115,8940
115,113872
115,133096
115,134436
115,7878
115,140038
115,143139
115,34606
115,111430
115,103036
115,117360
115,132797
116,3222
116,122939
116,117793
116,132155
116,139830
116,126614
116,122727
116,127069
116,127160
116,42378
116,45176
116,143338
116,144104
116,102774
116,119889
116,41596
116,140087
116,127805
116,42416
116,114333
116,110577
116,127801
116,132157
116,104804
116,113595
116,123062
116,38797
116,118750
116,140085
116,132156
116,132790
116,45393
117,111130
117,44725
117,111073
117,118038
117,46941
117,37433
117,40870
117,123745
117,44849
117,120102
117,43450
117,63448
117,114687
117,59847
117,145627
117,118648
117,57284
117,125874
117,100989
117,42404
117,138407
117,40661
117,135410
117,141466
117,142280
117,142867
117,144037
118,117410
118,118613
118,40392
118,126180
118,140209
118,42400
118,114206
118,43040
118,141891
118,122012
118,44043
118,46650
118,140752
118,132791
118,111986
118,141186
118,106403
118,140526
118,60924
118,118731
118,133299
118,117932
118,126179
118,139831
118,140035
118,143133
118,141956
118,114680
118,118918
118,132595
118,140036
118,141467
118,141468
118,127802
118,143134
118,105276
119,8978
119,39478
119,34929
119,114662
119,60835
119,45823
119,109943
119,113960
119,34641
119,113679
119,108657
119,8959
119,109213
119,40875
119,111174
119,36764
119,36714
119,47396
119,103686
119,38439
119,40871
119,36718
119,40122
119,135365
119,140954
119,140956
119,37140
119,140955
119,140957
119,140959
119,140960
119,141368
119,140958
119,140962
119,140961
119,140963
119,140964
120,40937
120,114105
120,8851
120,40631
120,43985
120,43989
120,47051
120,123721
120,114235
120,47179
120,43094
120,983
120,100135
120,33079
120,126807
120,115017
120,105297
120,106614
120,117613
120,126029
120,100117
120,4522
120,140214
120,141747
120,141748
120,119098
120,141470
120,141471
120,141530
120,142759
120,126028
120,113411
120,38082
120,124233
120,141037
120,133094
120,114764
120,122909
120,141852
121,108279
121,38054
121,113065
121,107773
121,111252
121,107935
121,110557
121,114566
121,122264
121,101097
121,119153
121,44048
121,47409
121,47190
121,135501
121,118136
121,118171
121,45173
121,109137
121,132684
121,102623
121,140819
121,36817
121,140288
121,140541
121,140953
121,116711
121,140289
121,140542
121,140151
121,140543
121,132683
121,140544
121,142726
121,132682
121,138004
121,60851
121,2586
121,139884
121,140152
121,1572963
121,131095
121,5177363
121,1376260
121,655416
121,65553
121,852058
121,327700
121,1179656
121,1769505
121,983047
121,2293769
121,2228313
121,5963822
121,1835037
121,5767190
121,1704033
121,1638432
121,720908
121,1966173
122,61089
122,40248
122,107641
122,35548
122,35878
122,45182
122,100112
122,111852
122,43277
122,60068
122,121112
122,2506
122,127532
122,44676
122,61397
122,119848
122,60220
122,63457
122,109375
122,141474
122,104673
122,138079
122,41066
122,131304
122,140185
122,37114
122,59583
122,114440
122,141472
122,141473
122,141958
122,124281
122,130532
122,115243
122,141040
122,103136
122,104493
122,143717
122,131960
122,59927
122,1048577
122,1704013
122,6029318
122,1900576
122,720915
122,1638494
122,2162759
122,851972
122,655378
122,3276821
122,4259936
122,3604497
122,2424913
122,196622
122,1441820
122,4784211
122,1769544
122,524341
122,2949127
122,1310744
123,63582
123,101910
123,142321
123,126623
123,47183
123,100497
123,104502
123,102767
123,126592
123,36986
123,47076
123,100286
123,9060
123,134514
123,132588
123,127011
123,39324
123,40677
123,43206
123,127143
123,114057
123,142727
123,9000
123,140545
123,141367
123,37174
123,106398
123,141128
123,101890
123,138037
123,100291
123,109907
123,129362
123,101897
123,114177
123,117396
123,142836
123,140876
123,60561
123,132216
123,851969
123,1966109
123,1179663
123,1048599
123,1703978
123,2228235
123,262166
123,1245204
123,524321
123,2424846
123,2293792
123,5046281
123,131112
123,2359320
123,1376261
123,196615
123,6094889
123,6422538
123,1835033
123,1114157
124,45041
124,65283
124,108669
124,36888
124,59179
124,38366
124,108206
124,103456
124,63667
124,9129
124,111486
124,142773
124,113253
124,102851
124,140226
124,34007
124,104745
124,143262
124,47335
124,126516
124,38120
124,113979
124,39550
124,9286
124,113662
124,123729
124,45071
124,112583
124,140863
124,143261
124,42588
124,141855
124,143263
125,118151
125,106671
125,118332
125,102912
125,38682
125,63520
125,133679
125,38567
125,38858
125,39936
125,108226
125,6593
125,140286
125,40257
125,42429
125,142518
125,109220
125,108096
125,116743
125,40220
125,140537
125,140540
125,37638
125,5428
125,61147
125,140285
125,35123
125,117991
125,140287
125,47114
125,100630
125,133678
125,141496
125,57258
125,140952
125,141365
125,141366
125,114909
125,118373
125,141824
125,1507415
125,131096
125,262162
125,720951
125,5046364
125,786453
125,393279
125,1245189
125,458794
125,1769486
125,3866678
125,5439497
125,2293773
125,196628
125,1703992
125,3997733
125,1114141
125,4063284
125,1441856
125,1638431
127,33185
127,40350
127,104717
127,104752
127,129961
127,109005
127,41124
127,60446
127,60884
127,40714
127,40002
127,113283
127,116136
127,132559
127,101223
127,35108
127,114226
127,60906
127,138000
127,102901
127,42245
127,118029
127,132214
127,129958
127,141821
127,132210
127,134866
127,144102
127,140068
127,140942
127,132524
127,60380
127,132213
127,132617
127,123183
127,132504
127,140943
127,144036
127,134868
128,43415
128,40742
128,63763
128,112376
128,60763
128,132147
128,41451
128,44830
128,101295
128,137924
128,117539
128,59560
128,138570
128,43445
128,44857
128,46842
128,133594
128,61068
128,40740
128,121992
128,60143
128,102719
128,141033
128,143398
128,47807
128,128425
128,111452
128,110608
128,132959
128,141849
128,115118
128,141889
130,36727
130,34882
130,108051
130,61693
130,109854
130,124824
130,120983
130,9317
130,6259
130,126335
130,124257
130,58610
130,119510
130,46860
130,58616
130,112283
130,121079
130,117747
130,121060
130,38211
130,140230
130,31044
130,123567
130,121064
130,141784
130,130449
130,103506
130,110664
130,141963
130,130391
131,117476
131,131753
131,121422
131,107959
131,121490
131,32825
131,103559
131,121448
131,113663
131,121561
131,108985
131,121423
131,144651
131,121426
131,46552
131,135444
131,42918
131,60000
131,131754
131,121421
131,43177
131,107681
131,143602
131,112068
131,40701
131,109265
131,134501
131,47712
131,121427
131,128802
131,133676
132,4949
132,109906
132,111149
132,42655
132,124330
132,7946
132,113792
132,106409
132,45462
132,108924
132,111355
132,112747
132,128457
132,101845
132,107148
132,141223
132,126768
132,101361
132,121434
132,121445
132,3522
132,111428
132,114148
132,125994
132,125386
132,135102
132,124962
132,138164
132,102036
132,138165
132,121485
133,60709
133,109345
133,37403
133,144573
133,114933
133,59813
133,116236
133,129221
133,127662
133,41889
133,47220
133,107079
133,36358
133,38645
133,45120
133,130400
133,42653
133,34805
133,46599
133,57200
133,118689
133,132568
133,47543
133,127660
133,132566
133,118102
133,132567
133,141720
133,141166
133,138561
133,135023
133,141721
133,143219
133,107271
133,132129
134,45365
134,136098
134,121954
134,59706
134,118347
134,105073
134,118255
134,112078
134,122746
134,106779
134,110837
134,42499
134,134702
134,114668
134,104503
134,115292
134,106782
134,118830
134,120453
134,106778
134,107412
134,103349
134,143405
134,133615
134,141046
134,141542
134,106775
134,141643
134,141644
134,140050
134,140925
134,118945
134,130354
134,106783
134,47912
134,126896
135,116683
135,102481
135,46981
135,116365
135,128348
135,107338
135,39216
135,110475
135,63489
135,114932
135,123493
135,46679
135,116687
135,125298
135,59918
135,60844
135,128285
135,141190
135,117905
135,122693
135,135978
135,106617
135,61031
135,122260
135,127142
135,133413
135,123235
135,127099
135,141191
135,138034
135,138035
135,138036
135,140859
136,133304
136,121401
136,37250
136,102563
136,135244
136,133376
136,111461
136,133396
136,121403
136,139842
136,45761
136,60972
136,117979
136,135246
136,139841
136,110802
136,135064
136,127715
136,131073
136,135248
136,114964
136,135249
136,133398
136,46149
136,112733
136,121326
136,37241
136,60780
136,141534
136,117678
137,369337
137,269228
137,307900
137,308173
137,391527
137,397187
137,363688
137,373566
137,397188
137,305831
137,297416
137,325704
137,364088
137,319592
137,309614
137,397544
137,302219
137,325621
137,319586
137,396634
137,370284
137,384864
137,394168
137,393203
137,322920
137,305839
137,381936
138,144662
138,34025
138,118960
138,110520
138,60132
138,41163
138,7435
138,126624
138,47834
138,103966
138,110492
138,41595
138,128028
138,141362
138,144181
138,126255
138,60232
138,126637
138,141604
138,120330
138,38262
138,104541
138,127199
138,3673
138,45674
138,121365
138,144663
138,5538
138,59356
138,42125
138,141363
138,118353
138,128488
138,144664
138,127561
138,144182
138,144665
139,105304
139,45582
139,59949
139,42706
139,140307
139,121371
139,128037
139,104540
139,61457
139,109637
139,3712
139,41555
139,140302
139,60163
139,63339
139,60698
139,41570
139,110892
139,105633
139,129368
139,105203
139,129505
139,140308
139,37506
139,144207
139,144538
139,41174
139,144209
139,144208
139,140303
139,140305
139,121311
139,140306
139,129366
139,41083
139,35882
140,55244
140,55245
140,55246
140,55247
140,55248
140,55249
140,55250
140,55251
140,55252
140,55253
140,55254
140,55255
140,55256
140,55257
140,55258
140,55259
140,55260
